15502;SCI.trai;Harjoittelu;Training;Praktik;01.08.2016 - 31.07.2017;;0-10;;;
15501;SCI.khar;Kansainvälinen harjoittelu (alempi perustutkinto);International Training (lower university degree);Internationell praktik (lägre grundexamen);01.08.2016 - 31.07.2017;;1-25;;;
15500;SCI.itra;Kansainvälinen harjoittelu (ylempi perustutkinto);International Training (higher university degree);Internationell praktik (högre grundexamen);01.08.2016 - 31.07.2017;;1-25;;;
15499;SCI.harj;Harjoittelu;Training;Praktik;01.08.2016 - 31.07.2017;;0-10;;;
14954;TU-E2220;Financial Engineering II;Financial Engineering II;Financial Engineering II;12.04.2017 - 03.05.2017;V (Spring 2017);3-6;Ruth Kaila;This course complements the theoretical content of TU-E2210 Financial Engineering I. After completing this course the student should understand how options are used in risk management and the practical limitations; understand the microstructure of the markets; be familiar with advanced option pricing models and volatility models; be able to choose between these models and calibrate them into market data     ;Microstructure of the markets, high-frequency trading; stochastic volatility models, local volatility; American options, credit derivatives, commodity derivatives     ;
14953;TU-E2210;Financial Engineering I;Financial Engineering I;Financial Engineering I;11.01.2017 - 07.04.2017;III-IV (Spring 2017);3-6;Ruth Kaila;After completing the course the student should: understand the underlying mathematical theory in finance; have a clear understanding of the intuition behind derivatives; be familiar on how models are implemented, how they are used in practice, and what are the strengths and weaknesses of different models; be able to apply tools from engineering mathematics and computational methods to market data, and be able to analyse the data     ;Options and other derivatives: mathematical foundation of option theory, arbitrage; option pricing and hedging, exotic options, volatility estimation; interest rate term structure and interest rate derivatives; credit risk.     ;
14952;TU-E2130;Operations Management for New Ventures;Operations Management for New Ventures;Operations Management for New Ventures;02.01.2017 - 10.02.2017;III-IV (Spring 2017);3-5;Jouko Karjalainen;After completing the course, you can i) describe the generic features of the operating environment of technology-based new ventures; ii) describe how new technologies may disrupt established business models and respective system architectures; iii) describe the basic risks related to the market, technology and production system during the enterprise life cycle. Furthermore, you can describe (3 cr version) or explain (5 credit version) how operations management principles and methods support the design and control of high performance operations in technology-based new ventures and the respective demand-supply chain.     ;The contents of this course reflect the entire scope of operations management. However, the course focuses on key operations management issues in technology- based new ventures. These include, for example, identifying and managing critical capacity, customization of the offering, coping with increased volume and variety, managing delivery and distribution, controlling outsourced and insourced operations. The objective is to give an introduction to managing scalable operations over the different stages of product, and enterprise life cycles. Contemporary technologies and production concepts are considered from the perspective of their capability to disrupt business models.     ;
14951;TU-E2120;Project Business;Project Business;Project Business;11.01.2017 - 05.04.2017;III-IV (Spring 2017);3-5;Jere Lehtinen;Student is familiar with knowledge areas and concepts that are relevant for managing project-based firms, student can compare and contrast alternative courses of action in the management of project-based firms, student is able to apply course contents to solve complex practical challenges encountered by project-based firms     ;Project sales and marketing, management of inter-organizational relationships and project networks, creation of value in project business, project strategy, managing change and the unexpected in project business, project negotiations.     ;
14950;TU-E2090;Research Assignment in Operations and Service Management;Research Assignment in Operations and Service Management;Research Assignment in Operations and Service Management;05.01.2017 - 27.05.2017;I-II, III-V (Autumn 2016 and Spring 2017);5-7;Kari Tanskanen;Students will learn how to apply research methods and scientific thinking in problem solving. Students will learn how to define and specify adequate research objectives and research questions in the subject area of Operations Management and Services. Students will learn how to make a sound research plan for a small-scale empirical study. Students will understand the basics of gathering data and how to systematically conduct the research. Students will be able to analyze empirical data, report the results, and evaluate the quality (reliability and validity) of empirical research.     ;Course includes designing a study that is based on empirical data. Students will do hands-on exercises of the different phases of a scientific research (e.g. designing an instrument for collecting data, data collection, data analysis, etc.). The course prepares the students for conducting scientific research (e.g. Master’s thesis).     ;
14949;TU-E2090;Research Assignment in Operations and Service Management;Research Assignment in Operations and Service Management;Research Assignment in Operations and Service Management;14.09.2016 - 18.02.2017;I-II, III-V (Autumn 2016 and Spring 2017);5-7;Kari Tanskanen;Students will learn how to apply research methods and scientific thinking in problem solving. Students will learn how to define and specify adequate research objectives and research questions in the subject area of Operations Management and Services. Students will learn how to make a sound research plan for a small-scale empirical study. Students will understand the basics of gathering data and how to systematically conduct the research. Students will be able to analyze empirical data, report the results, and evaluate the quality (reliability and validity) of empirical research.     ;Course includes designing a study that is based on empirical data. Students will do hands-on exercises of the different phases of a scientific research (e.g. designing an instrument for collecting data, data collection, data analysis, etc.). The course prepares the students for conducting scientific research (e.g. Master’s thesis).     ;
14948;TU-E2040;Management of External Resources;Management of External Resources;Management of External Resources;12.09.2016 - 19.10.2016;I (Autumn 2016);3-5;Kari Tanskanen;The purpose of the course is to familiarize the students with opportunities, challenges, principles and tools of managing resources which are outside a firm's organizational boundaries for improved effectiveness, efficiency, and innovation. After passing the course the students knows how to 1) make outsourcing decisions, 2) design supply management strategies, 3) analyze firm's external spend, 4) find and select external partners, 5) initiate and manage interorganizational relationships, 6) utilize external partners in innovation and learning, and has got a good and comprehensive understanding of modern purchasing and supply management practices and the underlying theories.     ;Basic principles of managing external resources, systematic sourcing process, make or buy decisions and outsourcing, analysing firms' external spend, total cost of ownership, sourcing strategies, supply market intelligence, supplier selection, managing interorganizational relations, service purchasing and supply management, public procurement.     ;
14947;TU-E2030;Advanced Project-based Management;Advanced Project-based Management;Advanced Project-based Management;15.09.2016 - 08.12.2016;I-II (Autumn 2016);3-5;Juri Matinheikki;The objective of the course is to deepen knowledge in the project management and to increase understanding of different management processes in projects and in project-based firms.  After the 3 cr. course students:    * Can identify contextual factors, dimensions and uncertainties affecting management of project and project-based firms   * Know different management processes and methodologies and can evaluate their suitability to divergent project business environments   * Understands temporal dimension in project business and can position project on the larger system life cycle   * Understands the networked nature of project business and can acknowledge perspectives of differing actors when analyzing a single project  Additionally, after the 5 cr. course students:    * Can evaluate, analyze and distinct between approaches and processes to manage real-life projects, project-based firms and project networks   * Can choose and suggest appropriate management approach for a real-life project     ;The course discusses practical application of project management in different types of projects, and in different organizations and industries. Course covers advanced project management approaches and methodologies in specific core areas, including organizing, scheduling and management of time on project and system life cycles, management of risk and uncertainty, management of stakeholders and multi-firm networks.  Additionally, 5 cr. version provides a wider viewpoint of multi-project and multi-firm business contexts. For this purpose, the 'project business framework' is used in in the empirical assignment for analyzing a real life project and project-based firm Four distinctive management areas are included in the framework: management of a project, management of a project-based firm, management of a project network, and management of a business network.     ;
14946;TU-E2020;Advanced Operations Management;Advanced Operations Management;Advanced Operations Management;31.10.2016 - 05.12.2016;II (Autumn 2016);3-5;Jan Holmström, Timo Seppälä;This course takes a focal company perspective on global value and production networks. The students learn how to design, plan, and control advanced operations in global demand/supply chains taking advantage of digitalization and coping with legacy system constraints.     ;The key contents of this course include operations strategy, visibility &amp; forecasting, sales and operations planning &amp; execution, master data management, lean manufacturing, and digitalization of manufacturing (additive manufacturing, cloud manufacturing).     ;
14945;TU-E2011;Industrial Service Operations;Industrial Service Operations;Industrial Service Operations;12.01.2017 - 30.03.2017;III-IV (Spring 2017);5;Risto Rajala;The student learns 1) how to analyze industrial service operations from both the service user and service provider perspectives; 2) how to design industrial service operations that effectively improve asset management and productivity for both service users and providers.     ;Service systems, service adoption, maintenance services, asset management, service supply networks, performance management, service planning and fulfillment, information systems, industrial internet. Variable contents: visiting lectures, updated article selection.     ;
14944;TU-E2000;Aalto Introduction to Services;Aalto Introduction to Services;Aalto Introduction to Services;13.09.2016 - 20.10.2016;I (Autumn 2016);3-6;Paul Lillrank;After the course, the student has a comprehension of the multidisciplinary dynamics of the service economy and its role in global networked economy.   After the course the student can describe, define, and identify services and what is considered as value in services. The student can also describe the basics of service economy, service business and innovation, and also service design, development, and production processes and methods in them. Further, the student can also identify differences between service industries and the methods used in them. The student also understands the challenges in the design and operation of service systems spanning multiple technical systems, organizations, and human actors.   Further, the student will learn how to apply service methods to high level design of service business and cooperation of different actors in the networked service economy and understand the role of different disciplines in the service ecosystem. Also, the student will learn practical group work skills in multidisciplinary teams formed across Aalto schools.     ;Service economy. Definition of services. Basics of service business models, ecosystems, and networks. Customer and user viewpoint in services. Value-in- use and relationship marketing in services. Service design, development, production and operation processes and tools and methods used in them in different service industries.     ;
14943;TU-E1160;International Economics;International Economics;International Economics;20.02.2017 - 31.03.2017;IV (course to be given for the final time in the Spring 2017);5;Hannele Wallenius;After the course students will have an understanding of the main trade theories, and the links between trade, international finance, foreign exchange markets and general economic equilibrium.     ;Introduction to the theory of international trade, alternative trade theories, trade policy, and economic integration: introduction to international finance, foreign exchange market, balance of payments problems, and policy alternatives.     ;
14942;TU-E1150;Managerial Economics;Managerial Economics;Managerial Economics;10.01.2017 - 02.02.2017;III (course to be given for the final time in the Spring 2017);5;Hannele Wallenius;After the course students will have a deepened knowledge of the theory of the firm. Students also know some basic decision analysis tools.     ;Introduction to applied microeconomic theory, with emphasis on managerial decision-making: topics to be discussed include demand estimation, the theory of production, cost minimization and profit maximization, behaviour of the firm and the market structure.     ;
14941;TU-E1140;Contracting in Strategy and Venturing;Contracting in Strategy and Venturing;Contracting in Strategy and Venturing;15.03.2017 - 06.04.2017;IV (Spring 2017);2;Markku Maula;After the course students will have an understanding of the key legal issues of venture capital transactions and M&amp;A's such as analyzing term-sheets, formulating and drafting the representations and warranties, investment agreements, convertible loan agreements, merger agreements, purchase agreements and their derivatives.     ;Introduction to current practice of legal structuring related to venture capital investments as well as mergers and acquisitions through lectures and real life cases that are solved in small groups and presented and discussed during seminar sessions.     ;
14940;TU-E1131;Financial Modeling in Strategy and Venturing;Financial Modeling in Strategy and Venturing;Financial Modeling in Strategy and Venturing;03.11.2016 - 15.12.2016;II (Autumn 2016);5;Markku Maula;After the course students will be able to conduct quantitative analyses and financial modeling needed in new business development, venture capital and private equity investments, mergers and acquisitions, strategy consulting, and investment banking.     ;Valuation and structuring of different types of investments and transactions based on readings and real life cases that are solved in small groups and presented and discussed during seminar sessions.     ;
14939;TU-E1120;Strategic Management of Technology and Innovation;Strategic Management of Technology and Innovation;Strategic Management of Technology and Innovation;13.01.2017 - 19.05.2017;III-V (Spring 2017);5;Ilpo Ervasti, Ilkka Kauranen;The course will enhance the students' skills in strategic management of technology and innovation within the firm-level. The students will gain new insight in analyzing the technological environment of the firm. The students will better understand the dynamics of technological development and drivers of innovation and their mutual relationships. They will be able to better design technology and innovation strategies that increase the performance of the firm in a changing environment. The teaching methods are chosen so that the students will enhance their professional presentation skills and group working skills.     ;The course is about increasing firm performance by creating value from new technologies. Consequently, the following topics will be emphasized: frameworks concerning the development of technology; impact of the technological environment on the strategic choices of the firm; designing, implementing, and adopting firm-level technology and innovation strategies; serving the mission, vision and, over-all strategy of the firm by technology and innovation strategies.     ;
14938;TU-E1090;Research Assignment in Strategy and Venturing;Research Assignment in Strategy and Venturing;Research Assignment in Strategy and Venturing;05.01.2017 - 27.05.2017;I-II, III-V (Autumn 2016, Spring 2017);5;Koenraad Heimeriks;Students will learn how to apply research methods and scientific thinking in problem solving. Students will learn how to define and specify adequate research objectives and research questions in the subject area "strategy and venturing". Students will learn how to make a sound research plan for a small- scale empirical study. Students will understand how to make theoretical claims and compile data to support those claims. Students will be able to analyze empirical data, report the results, and evaluate the quality (reliability and validity) of empirical research.     ;Course includes designing a study that is based on empirical data. Students will do hands-on exercises of the different phases of a scientific research (e.g. designing an instrument for collecting data, data collection, data analysis, etc.). The course prepares the students for conducting scientific research (e.g. Master's thesis).     ;
14937;TU-E1090;Research Assignment in Strategy and Venturing;Research Assignment in Strategy and Venturing;Research Assignment in Strategy and Venturing;14.09.2016 - 17.12.2016;I-II, III-V (Autumn 2016, Spring 2017);5;Koenraad Heimeriks;Students will learn how to apply research methods and scientific thinking in problem solving. Students will learn how to define and specify adequate research objectives and research questions in the subject area "strategy and venturing". Students will learn how to make a sound research plan for a small- scale empirical study. Students will understand how to make theoretical claims and compile data to support those claims. Students will be able to analyze empirical data, report the results, and evaluate the quality (reliability and validity) of empirical research.     ;Course includes designing a study that is based on empirical data. Students will do hands-on exercises of the different phases of a scientific research (e.g. designing an instrument for collecting data, data collection, data analysis, etc.). The course prepares the students for conducting scientific research (e.g. Master's thesis).     ;
14936;TU-E1030;Advanced Case-seminar in Strategy;Advanced Case-seminar in Strategy;Advanced Case-seminar in Strategy;14.09.2016 - 19.10.2016;I (Autumn 2016);5;Timo Vuori;After the course, the participant should (1) have an improved ability to make sense of the most important issues in different strategy-making situations, (2) be able to carry out a structured analytical thinking process for solving a firm's strategic problems, (3) have the ability to come up with tangible recommendations for different kinds of firms in different kinds of situations, and (4) be able to present the recommendations as a well-structured presentation to the management team of a firm.     ;Solving in teams of four to five participants selected Harvard Business School type strategy cases and presenting case solutions for different audiences.     ;
14935;TU-E1020;Strategies for Growth and Renewal;Strategies for Growth and Renewal;Strategies for Growth and Renewal;09.01.2017 - 27.02.2017;III-IV (Spring 2017);3;Marina Biniari;The course focuses on the analytical framework of dynamic capabilities, and on the tools needed to access and design the internal environment of a company so that it is able to a) sense and shape opportunities, b) seize opportunities, and c) reconfigure its assets. At the same time, the course focuses on those managerial capabilities that are needed to support this process. Such tools include the development of new businesses and innovation capabilities, the development of an entrepreneurial strategy and an ambidextrous culture, the reconfiguration of a company's innovation portfolio, human resource practices, and structure.  Students will be exposed to recent research in strategy and organizational innovation, with a particular interest in designing ambidextrous companies and in building blocks of dynamic capabilities. Simultaneously, students will be able to apply these tools and frameworks through a company-based group project, advising a Finnish company on how to tackle its innovation, renewal, or growth challenges.  Upon completion of this course, students should be able to:  a) understand why established companies lose their growth momentum, and their innovative and renewal capabilities over time;  b) understand why building capabilities and dynamic capabilities can foster the growth and renewal potential of a company;  c) understand how companies can assess their organizational preparedness to develop dynamic capabilities;  d) understand how companies can start building dynamic capabilities by    1. creating processes and practices to sense opportunities (i.e., through corporate venturing, incubators, corporate venture capital, open innovation, university collaborations)   2. developing a strategy and a culture to seize opportunities through a portfolio approach to innovation and the exploration of new business models, and   3. reconfiguring their resources and human capital, as well as their structures and systems in order to achieve growth and continuous renewal ability  e) understand what types of managerial capabilities and leadership styles are needed for a company to devise a growth or renewal strategy.  Furthermore, through completion of this course, students will have practiced the following:    1. Analytical skills in defining and solving problems   2. Decision making skills   3. Research skills   4. Ability to learn from a real business experience through reflection   5. Group management and team work skills    6. Communication and presentation skills   7. Development of social capital among Finnish companies     ;Despite massive investments of resources, achieving growth and renewal remains a puzzle for many companies. The ever growing number of popular books on this topic by management gurus suggests strong interest from practitioners in improving their abilities. Ordinary (technical) capabilities permit a degree of sufficiency and excellence in the performance of well-delineated tasks. However, they narrow the strategic options that companies have at their disposal, as they cannot permit the company to achieve congruence with changing customer needs, and with technological and business opportunities. If companies need to develop their strategic options for growth and renewal they need to be adaptable, flexible, innovative, and opportunity driven. In other words, they need to be capable of sensing opportunities, seizing them, and re- configuring their assets to renew themselves. Companies that possess such dynamic capabilities are intensely entrepreneurial.  However, building such capabilities is not an easy task. In this course, the focus is on developing knowledge and skills in strategic analysis and strategy formulation through theory and company-based group projects around two fundamental challenges companies face in building capabilities:  a. the "top down” challenge concerns how top managers can (re)design companies that are able to extend or modify their assets, as they sense and seize opportunities, while simultaneously managing competitive threats; and  b. the "bottom up” challenge concerns how middle managers can contribute proactively in building capabilities by championing new initiatives and exploring new opportunities.     ;
14934;TU-E1010;Advanced Strategic Management;Advanced Strategic Management;Advanced Strategic Management;12.09.2016 - 28.10.2016;I (Autumn 2016);5;Robin Gustafsson;The course combines a strong focus on advanced concepts in strategic management with a focus on developing skills in strategic analysis and formulating strategy. The course focuses on business model analysis and strategies, business ecosystem, platform analysis and strategies, analysis and outlining of strategic moves of firms such as mergers and acquisitions, and analysis firm competitive, technological, and institutional environments and strategy implications thereof. Students will get exposed to recent research in strategic management and work with several analytical tools for strategic analysis and engage in exploring how these can be utilized in real world circumstances through cases. The course will develop the strategic analytical skills of the participants, proficiency in the main theories and advanced concepts in strategic management, and deepen the participants’ understanding of different empirical phenomena in strategic management.  The learning methods used in this course include lectures, in-class discussion, case assignments, articles, mini case exercises, and an examination. The orientation of the course combines a strong focus on advanced theoretical concepts with a managerial orientation. Students will get exposed to recent research in strategic management and discuss how these can be utilized in real world circumstances. By using the case-oriented teaching approach to situate concepts, frameworks and analytical tools, students are placed in simulated managerial roles where they can experience the application of the concepts of strategy in management situations.     ;Lectures, assignments, class exercises, and course readings on selected advanced topics in strategic management.     ;
14933;TU-C9290;Viestintä 2;Communication 2;Kommunikation 2;12.01.2017 - 18.05.2017;III-V (kevät 2017);5;Miia Jaatinen;Kurssin suoritettuaan opiskelija ymmärtää viestinnän roolin työyhteisöjen ja yhteiskunnan välisessä vuorovaikutuksessa. Opiskelija tuntee työyhteisöjen osallistumisen ja vaikuttamisen muotoja sekä julkisuuden ja median vaikutustapoja työyhteisöjen menestykseen. Opiskelija osaa tuottaa vaikuttavan kampanjasuunnitelman sidosryhmien ja median sisältöjen analyysin pohjalta.     ;Kurssi esittelee työyhteisöjen ulkoista viestintää sekä yhteiskunnan viestinnän rakenteita ja dynamiikkaa. Keskeisiä aiheita ovat innovaatiot ja niiden leviäminen, yhteiskunnalliset keskusteluteemat ja niiden hallinta sekä poliittinen osallistuminen. Median rooli vuorovaikutusareenana nousee tärkeäksi. Kurssilla tarkastellaan yhteiskunnallisia ilmiöitä, niiden analyysia ja niihin vaikuttamisen suunnittelua, sekä tarjotaan työkaluja monikanavaisen kampanjoinnin toteuttamiseen. Kurssilla tehdään harjoitteita liittyen kampanjointiin.     ;
14932;TU-C9280;Viestintä 1;Communication 1;Kommunikation 1;16.09.2016 - 09.12.2016;I-II (syksy 2016);5;Miia Jaatinen;Kurssin suoritettuaan opiskelija tuntee viestinnän peruskäsitteet sekä ymmärtää työyhteisöjen viestinnän ilmiöitä ryhmien, organisaatioiden ja verkostojen tasoilla. Hän ymmärtää viestinnän strategisen merkityksen liiketoiminnan kannalta ja ymmärtää viestinnän eri muotojen kytkeytymisen yhteen. Opiskelija ymmärtää sujuvan yhteistyön edellytykset viestinnälle ja osaa suunnitella viestinnän tukemaan operatiivista yhteistyötä.     ;Kurssi esittelee viestinnän peruskäsitteitä ja työyhteisöille keskeisiä viestinnän ilmiöitä. Kurssi keskittyy organisaatioviestinnän teorioihin ja käytäntöihin tarjoten opiskelijalle kokonaisviestinnällisen näkemyksen, jossa yhdistyvät strategiaviestintä, sisäinen viestintä, mediaviestintä, markkinointi ja työviestintä. Kurssilla nostetaan teemoina esiin viestinnän rooli mm. tiimityössä, projekteissa ja organisaatioiden välisessä yhteistyössä globaalissa maailmassa sekä näihin konteksteihin sopivat viestinnän muodot ja työvälineet sekä fyysiset ja virtuaaliset työympäristöt. Kurssilla tehdään harjoitteita liittyen yhteistyöviestinnän analyysiin ja suunnitteluun.     ;
14931;TU-C9270;Verkostojen perusteet;Introduction to Networks;Introduktion till nätverk;19.09.2016 - 05.12.2016;I-II (syksy 2016);5;Stina Giesecke;Yleiskuvan saaminen verkostotieteestä ja sen sovelluksista. Kurssin suoritettuaan opiskelija ymmärtää verkostoteoriaa verkostorakenteina ja -suhteina sekä osaa arvioida verkoston luonteen vaikutusta systeemin kokonaistehokkuuteen ja -käyttäytymiseen.     ;Kurssi esittelee verkostojen kuvaamiseen ja luokitteluun liittyvät peruskäsitteet. Kurssilla käsitellään verkostojen toiminnallisuutta ja merkitystä esimerkiksi tietoteknisissä, tuotantotaloudellisissa ja sosiaalisissa sovelluksissa.     ;
14930;TU-C9260;Tuotantotalouden studio;Studio Course of Industrial Engineering and Management;Studiokurs av produktionsekonomin;12.01.2017 - 27.04.2017;III-V (kevät 2017);5;Stina Giesecke;Kurssin suoritettuaan opiskelija osaa suunnitella ja toteuttaa yritysyhteistyöprojektin, analysoida yrityksen kehityshaasteita ja tuottaa niihin ratkaisuehdotuksia tutkimuksen keinoin.     ;Kurssi käsittelee tietointensiivisten yritysten johtamista. Kurssi perehdyttää opiskelijat nopeasti kehittyvien toimialojen erityiskysymyksiin liiketoimintaympäristön, liiketoimintaprosessien sekä organisaatiokäyttäytymisen näkökulmista.     ;
14929;TU-C3030;Basics in Research and Development (R & D) Management;Basics in Research and Development (R&D) Management;Basics in Research and Development (R&D) Management;03.01.2017 - 22.05.2017;III-V (Spring 2017) ;3-5;Timo Nyberg, Ilkka Kauranen;The course will provide an understanding of research and development (R&amp;D) management in an individual business enterprise or in a public research institute. The course is especially designed to future general managers who want to enhance their knowledge and skills in managing the research and development function and to participants who plan to have a career in research and development.     ;Basic concepts of research and development, useful frameworks and best practices for research and development management, as well as characteristics of technological innovation are discussed. Case studies are used to enhance the analytical skills of the participants and to link the concepts and frameworks introduced during the course with their implementation and with the general management of a business enterprise.     ;
14928;TU-C3021;Managing knowledge and knowledge-intensive organizations;Managing knowledge and knowledge-intensive organizations;Managing knowledge and knowledge-intensive organizations;03.01.2017 - 15.04.2017;III ¿ IV (Spring 2017);5;Eerikki Mäki;After the course the student:   \- Understands the typical features of knowledge work and knowledge-intensive organizations   \- Knows how organizational practices and technological tools influence processing and management of knowledge (e.g. knowledge sharing, utilization, and creation)   \- Can evaluate and explain how managerial and leadership behaviour affect the performance of knowledge-intensive organizations     ;The recent growth in knowledge work has had an immense impact on the overall character of work and how it is organized. This has also influenced on how organizations can create value and transform their capabilities into services and products. The course introduces models, frameworks and methods that help at understanding how knowledge-intensive organizations can manage their intangible assets (i.e. knowledge and competences).     ;
14927;TU-C3010;Projektien suunnittelu ja ohjaus;Introduction to Project Management;Projektplanering och projektstyrning;13.01.2017 - 31.03.2017;III-IV (kevät 2017);5;Karlos Artto;Kurssin tavoitteena on esitellä projektinhallinnan perusmenetelmät, projektien edellyttämät lähestymistavat yrityksen johtamisessa, peruskäsitys projektiliiketoiminnasta.  Kurssin jälkeen opiskelijat:  \- Osaavat tunnistaa ja arvioida yksittäiseen projektiin vaikuttavia tekijöitä   \- Tuntevat projektinhallinnan perusmenetelmät ja -käsitteet, sekä osaa soveltaa niitä yksinkertaisessa projektiympäristössä   \- Tunnistavat projektien ja projektiportfolioiden yhteyden yrityksen strategiseen johtamiseen   \- Osaavat luokitella ja arvioida projektiliiketoimintaan vaikuttavia tekijöitä     ;Projektitoiminnan käsitteet, toimintatavat ja menetelmät. Projektin suunnittelu ja ohjaus, projektien markkinointi ja myynti, projektit organisaatiossa, projektiportfolion hallinta, yrityksen projektimuotoinen liiketoiminta. Projektitoiminnan tietoalueet, menetelmät ja sovellutukset.     ;
14926;TU-C2040;Strategy Fieldwork;Strategy Fieldwork;Strategy Fieldwork;09.01.2017 - 19.05.2017;III-V (Spring 2017) ;5;Jens Schmidt;;In this course you will formulate a business development proposal for a case company based on fieldwork prepared in a group of 3-4 students. Fieldwork consists of market research with two potential orientations. Strategy- orientated fieldwork emphasizes the assessment of market potential in relative established settings, while entrepreneurship-orientated fieldwork emphasizes identification of customer value with novel products and in new settings. Each team also works as an opponent giving feedback for another team in regard to their plan and the first version of the report.     ;
14925;TU-C2030;Operaatioiden johtamisen projekti;Operations Management Project;Operativ verksamhetsledningsprojekt;09.11.2016 - 07.12.2016;I-II (syksy 2016);5;Timo Seppälä;Ymmärtää kuinka tuotantojärjestelmien suunnittelua ja toimintaa sekä strategisella että operatiivisella tasolla kuvaavaa käsitteistöä ja viitekehyksiä sovelletaan käytännössä todellisessa tilanteessa oikeassa yrityksessä. Harjoitella operaatioiden johtamisen alueen ongelmanratkaisukykyä sekä kehittää perustason ymmärrys tilanneriippuvuuksista operaatioiden johtamisessa. Parantaa projektinhallinta-, ryhmätyöskentely- sekä esiintymistaitoja.     ;TU-C2020 Operaatioiden johtamisen teoriaan pohjautuvat case- ja ryhmätyöt, jotka parantavat opiskelijoiden tietotaitoa käytännössä todellisessa operaatiojohtamisen ympäristössä. Projekti keskittyy jollekin operaatioiden johtamisen osa-alueelle.     ;
14924;TU-C2020;Operaatioiden johtaminen;Operations Management;Operativ verksamhetsledning;14.09.2016 - 21.10.2016;I - II (syksy 2016);5;Timo Seppälä;Ymmärtää tuotantojärjestelmien suunnittelua ja toimintaa kuvaava käsitteistö ja viitekehykset sekä strategisella että operatiivisella tasolla. Käsittää operaatioiden johtaminen sekä organisaation sisäisenä että organisaatioiden välisenä toimintana globaalilla tasolla. Tavoitteena on käsitteistön ja teorian hallinnan lisäksi soveltaa opittua käytäntöön harjoitustyössä.     ;Operaatiostrategia, palveluoperaatiot, prosessien suunnittelu ja kehittäminen, prosessityypin valinnat ja layout-suunnittelu, kapasiteetin ja materiaalivirtojen hallinta, globaalit toiminnot, logistiikka ja toimitusketjun hallinta, laatujohtaminen.     ;
14923;TU-C2010;Introduction to Strategic Management;Introduction to Strategic Management;Introduction to Strategic Management;15.09.2016 - 22.12.2016;I-II (Autumn 2016) ;5;Jens Schmidt;After participating in the course, students should (1) know the main concepts of strategic management, (2) be able to systematically analyze the strategic situations companies face and understand the strategic decisions they make, and (3) have a basic understanding of how to think and act strategically in different kinds of strategy development situations.     ;The course introduces the key concepts, tools, and principles of strategic management. It is concerned with managerial decisions and actions that affect the performance and survival of business enterprises. Topics include understanding the firm’s internal and external environment, competitive positioning, creating and maintaining competitive advantage, strategy formulation, strategy evaluation, and strategy implementation.     ;
14922;TU-C1030;Laskelmat liiketoiminnan päätösten tukena;Managerial accounting and finance for decision-makers;Kalkyler för affärsekonomiska beslut;05.01.2017 - 30.03.2017;III-IV (kevät 2017);5;Jouko Karjalainen;Opiskelija osaa analyyttisesti arvioida tyypillisten yrityksen ydintoimintaan liittyvien päätösten vaikutusta yrityksen talouteen. Hän tunnistaa tavanomaisten laskentamallien hyviä ja huonoja puolia päätöstilanteen kannalta. Opiskelija tuntee aihealueen (management accounting &amp; corporate finance) oppirakennelmaa niin, että pystyy hankkimaan tarvittaessa lisätietoa englanninkielisistä oppikirjoista.     ;Päätöksentekotilanteen ja siinä relevanttien erien hahmottaminen erityisesti investointipäätösten näkökulmasta. Myyntituottojen ja kustannusten arvioinnin menetelmät. Pääoman tuottovaatimus ja muut vaihtoehtoiskustannukset. Rahoitusrakenteeseen liittyvät päätökset. Riskin ja epävarmuuden käsittely laskelmissa. Taloudellisten laskelmien rajoitteiden huomioon ottaminen.     ;
14921;TU-C1020;Creating Value;Creating Value;Creating Value;04.01.2017 - 18.05.2017;III-V (Spring 2017) ;5;Mikko Jääskeläinen, Marina Biniari;The goal of the course is to introduce students to practices and concepts of business creation, and teach effective practices for search processes and uncertain situations. The course provides tools for especially the early stages of iterative processes such as entrepreneurship and product development, and draws from design thinking, effectuation and customer development.   After course the students will understand how business is ultimately about creating value for customers, understand the difference between searching for a business model and executing one. More specifically, the student:      \- has good comprehension of the conceptual frameworks of design thinking, effectuation, and business model canvas, is able to apply them to the analysis existing businesses and entrepreneurial processes, and has preliminary skills in using them analytically to compare businesses and identifying the crucial aspects development processes.  \- has successfully identified, defined, and solved a business problem and produced value; is familiar with his/her own reactions to ambiguous search process; and has a structured view on such processes which will facilitate similar undertaking in the future     \- comprehends the principles of non-exam based evaluation methods in teaching     ;The core component of the course is the project work done in cooperation with a self-identified company/companies. The project work requires identification of transformational technology and exploration of its application. The actual project is done in cooperation with a company of choice, and it should result in executable experiment for the company, in the area of the application of the technology. The project provides an opportunity to practice and develop skills in interpretation, observation, critical thinking, research, communication, presentation and team-working.  The project work is supported by smaller group assignments and teaching sessions. These sessions familiarize students with the key frameworks, and guides the identification of technology, industry, and cooperation partners. The course ends with a group-based reflection exercise.     ;
